Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title,Demand_Score,Expert_Rating
Asus,Battery,بطارية أسوس Genuine Asus VivoBook Flip 14 TM420IA VivoBook Flip 14 TP470EA VivoBook 14 F413 Battery 3640mAh 42Wh B31N1911 | ضمان 3 شهور,Original,N/A,4395,N/A,4395,4175.25,14 14 14 3 3640mah 42wh asus b31n1911 battery battery f413 flip flip genuine tm420ia tp470ea vivobook vivobook vivobook أسوس شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية  Genuine Asus ROG G752 Battery A42N1520 | ضمان 3 شهور,Original,N/A,5050,N/A,5050,4797.5,3 a42n1520 asus battery battery g752 genuine rog أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية  Genuine Asus ROG Strix  GL702 Battery 15.4v 4940mAh 76Wh C41N1541 | ضمان 3 شهور,Original,N/A,4800,N/A,4800,4560,15 3 4940mah 4v 76wh asus battery battery c41n1541 genuine gl702 rog strix أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية  Genuine ASUS Rog Zephyrus GA502 GX532 TUF DASH F15 FX516PM Battery 76Wh C41N1837 | ضمان 3 شهور,Original,N/A,5050,N/A,5050,4797.5,3 76wh asus battery battery c41n1837 dash f15 fx516pm ga502 genuine gx532 rog tuf zephyrus أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية -  Genuine Asus Vivobook s551 - K551L - V551 - R553L Battery 11.4v 4110mAh 48Wh B31n1336 | ضمان 3 شهور,Original,N/A,3895,N/A,3895,3700.25,11 3 4110mah 48wh 4v asus b31n1336 battery battery genuine k551l r553l s551 v551 vivobook أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية - Genuine Asus ROG Ally RC71L RC71L-NH001W Battery 15.48v 74Wh C41N2208 | ضمان 3 شهور,Original,N/A,6150,N/A,6150,5842.5,15 3 48v 74wh ally asus battery battery c41n2208 genuine nh001w rc71l rc71l rog أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية - Genuine ASUS Vivobook E1404 S1404 Battery 11.55v 42Wh C31N2204 | ضمان 3 شهور,Original,N/A,5650,N/A,5650,5367.5,11 3 42wh 55v asus battery battery c31n2204 e1404 genuine s1404 vivobook أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus ROG STRIX G15 G513 Battery 15.48v - 3620mAh - 56w C41N2010 | ضمان 3 شهور,Original,N/A,5700,N/A,5700,5415,15 3 3620mah 48v 56w asus battery battery c41n2010 g15 g513 genuine rog strix أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus ROG Strix GL502 FX60V ZX60VM6700 S5VS Battery 15.2v - 64w B41N1526 | ضمان 3 شهور,Original,N/A,5400,N/A,5400,5130,15 2v 3 64w asus b41n1526 battery battery fx60v genuine gl502 rog s5vs strix zx60vm6700 أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus ROG STRIX GL504 G731 G732 Battery C41N1731 -A - 66Wh | ضمان 3 شهور,Original,N/A,5400,N/A,5400,5130,3 66wh a asus battery battery c41n1731 g731 g732 genuine gl504 rog strix أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus Rog Zephyrus G15 G533 G513 GA503 Battery 15.4v 5845mAh 90Wh C41N2013  | ضمان 3 شهور,Original,N/A,5700,N/A,5700,5415,15 3 4v 5845mah 90wh asus battery battery c41n2013 g15 g513 g533 ga503 genuine rog zephyrus أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus ROG Zephyrus S GX701 - GX701LXS-HG075T Battery 15.4v - 4940mAh - 76Wh C41N1802 | ضمان 3 شهور,Original,N/A,5095,N/A,5095,4840.25,15 3 4940mah 4v 76wh asus battery battery c41n1802 genuine gx701 gx701lxs hg075t rog s zephyrus أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus TP500 TP500L TP500LA TP500LN Battery 48Wh B31N1345 | ضمان 3 شهور,Original,N/A,4600,N/A,4600,4370,3 48wh asus b31n1345 battery battery genuine tp500 tp500l tp500la tp500ln أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus TUF F15 FX506LH FX504 FX504G Battery B31N1726  - 48Wh | ضمان 3 شهور,Original,N/A,5200,N/A,5200,4940,3 48wh asus b31n1726 battery battery f15 fx504 fx504g fx506lh genuine tuf أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus VivoBook 14 E410M E410MA VivoBook Go 15 E510MA E510 E510KA Battery 3550mAh 42Wh B31N1912 | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,14 15 3 3550mah 42wh asus b31n1912 battery battery e410m e410ma e510 e510ka e510ma genuine go vivobook vivobook أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus Vivobook Go 15 E150 VivoBook 16 S1605PA 15X OLED M3504YA Battery 3640mAh 42Wh C31n2201 | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,15 15x 16 3 3640mah 42wh asus battery battery c31n2201 e150 genuine go m3504ya oled s1605pa vivobook vivobook أسوس أصلية شهور ضمان,40,8.5
Asus,Battery,بطارية أسوس أصلية Genuine Asus VivoBook S14 S430FA Battery 11.52v 3553mAh 42Wh B31N1732 | ضمان 3 شهور,Original,N/A,4800,N/A,4800,4560,11 3 3553mah 42wh 52v asus b31n1732 battery battery genuine s14 s430fa vivobook أسوس أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Genuine HP Envy 13-AD Battery AB06XL 6962mAh 7.7V 53.61Wh | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,13 3 53 61wh 6962mah 7 7v ab06xl ad battery battery envy genuine hp أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Genuine HP Envy 15-ah 15-ae 15Z-ah M6-P Battery - LP03XL - 11.4v 4050mAh 48Wh | ضمان 3 شهور,Original,N/A,3400,N/A,3400,3230,11 15 15 15z 3 4050mah 48wh 4v ae ah ah battery battery envy genuine hp lp03xl m6 p أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Genuine HP Pro X2 612 G1 Battery KK04XL 7.4V 29Wh | ضمان 3 شهور,Original,N/A,3500,N/A,3500,3325,29wh 3 4v 612 7 battery battery g1 genuine hp kk04xl pro x2 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Genuine HP Spectre X360 15-df0 Battery SU06XL 11.55V 84.08Wh | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,08wh 11 15 3 55v 84 battery battery df0 genuine hp spectre su06xl x360 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Genuine HP Zbook 17 G5 G6 Zbook G5 G6 Battery AM06XL - 8310mAh 95.9wh 11.55v | ضمان 3 شهور,Original,N/A,4550,N/A,4550,4322.5,11 17 3 55v 8310mah 95 9wh am06xl battery battery g5 g5 g6 g6 genuine hp zbook zbook أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Original HP Elite X2 1012 G1 1012 Battery MG04XL MG04 MGO4XL MC04XL MCO4XL 7.7V 40Wh | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,1012 1012 3 40wh 7 7v battery battery elite g1 hp mc04xl mco4xl mg04 mg04xl mgo4xl original x2 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية أصلية اتش بي Original HP Envy X360 15-AR 15-AQ M6-AQ M6-AR Battery MB04XL 15.4V 55.67Wh | ضمان 3 شهور,Original,N/A,3900,N/A,3900,3705,15 15 15 3 4v 55 67wh aq aq ar ar battery battery envy hp m6 m6 mb04xl original x360 أصلية اتش بي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس أي أصلية Genuine MSI Modern 14 B11 B11MW B10MW MS-14D3 Battery 39.3wh BTY-M493 | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,14 14d3 3 39 3wh b10mw b11 b11mw battery battery bty genuine m493 modern ms msi أصلية أم أي اس شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس أي أصلية Genuine MSI Modern 15 A10M A11M Summit B15 A11M Stealth 15M Battery 52.4wh BTY-M491 Type A | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,15 15m 3 4wh 52 a a10m a11m a11m b15 battery battery bty genuine m491 modern msi stealth summit type أصلية أم أي اس شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس أي أصلية Genuine MSI Prestige 14 A10 A10RAS A10M MSI Summit E14 Battery 52.4wh BTY-M49 | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,14 3 4wh 52 a10 a10m a10ras battery battery bty e14 genuine m49 msi msi prestige summit أصلية أم أي اس شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس أي أصلية Genuine MSI Pulse GL76 GL66 Katana GF66 GF76 WF66 WF76 Crosshair 15 A11UCK MSI Sword 15 A11U Battery 53.5wh BTY-M492 | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,15 15 3 53 5wh a11u a11uck battery battery bty crosshair genuine gf66 gf76 gl66 gl76 katana m492 msi msi pulse sword wf66 wf76 أصلية أم أي اس شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية -  Genuine MSI GT62 GT62VR GT80 GT83VR Battery Type-A 14.4v 75.24wh BTY-L78 | ضمان 3 شهور,Original,N/A,4550,N/A,4550,4322.5,14 24wh 3 4v 75 a battery battery bty genuine gt62 gt62vr gt80 gt83vr l78 msi type أصلية أم اس اي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية Genuine MSI GE62 GE72 GP62 GP72 GL62 GL63 GL72 Battery 51wh BTY-M6H | ضمان 3 شهور,Original,N/A,4600,N/A,4600,4370,3 51wh battery battery bty ge62 ge72 genuine gl62 gl63 gl72 gp62 gp72 m6h msi أصلية أم اس اي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية Genuine MSI GS63VR Series GS73VR Series Battery 11.1v 5700mAh BTY-M6J | ضمان 3 شهور,Original,N/A,5750,N/A,5750,5462.5,11 1v 3 5700mah battery battery bty genuine gs63vr gs73vr m6j msi series series أصلية أم اس اي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية Genuine MSI GT60 GT70 GX780R GX680 GX780 GT780R GT660R GT663R Battery 11.1v 87wh BTY-M6D | ضمان 3 شهور,Original,N/A,4600,N/A,4600,4370,11 1v 3 87wh battery battery bty genuine gt60 gt660r gt663r gt70 gt780r gx680 gx780 gx780r m6d msi أصلية أم اس اي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية Genuine MSI Leopard GP66 GP76 10UE 11UE MSI Vector GP66 GP76 12UE Battery 65wh BTY-M57 | ضمان 3 شهور,Original,N/A,5100,N/A,5100,4845,10ue 11ue 12ue 3 65wh battery battery bty genuine gp66 gp66 gp76 gp76 leopard m57 msi msi vector أصلية أم اس اي شهور ضمان,40,8.5
Msi,Battery,بطارية أم اس اي أصلية Genuine MSI Stealth GS63 GS73N GF63 GF65 GF75 WP65 THIN MS-16R Battery 11.4v 4500mAh 52.4wh BTY-M6K | ضمان 3 شهور,Original,N/A,4800,N/A,4800,4560,11 16r 3 4500mah 4v 4wh 52 battery battery bty genuine gf63 gf65 gf75 gs63 gs73n m6k ms msi stealth thin wp65 أصلية أم اس اي شهور ضمان,40,8.5
Acer,Battery,بطارية أيسر  Genuine Acer Nitro 5 AN517-51 AN515-54 Battery 15.4v 3733mAh 57.48w AP18E8M | ضمان 3 شهور,Original,N/A,4900,N/A,4900,4655,15 3 3733mah 48w 4v 5 51 54 57 acer an515 an517 ap18e8m battery battery genuine nitro أيسر شهور ضمان,40,8.5
Acer,Battery,بطارية أيسر  Semi-Original Acer Nitro 5 AN517-51 AN515-54 Battery 15.4v 3733mAh 57.48w AP18E8M | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,15 3 3733mah 48w 4v 5 51 54 57 acer an515 an517 ap18e8m battery battery nitro original semi أيسر شهور ضمان,40,8.5
Acer,Battery,بطارية أيسر Genuine Acer Predator Helios 300 PH317-56 18 PH18-71 Nitro 5 AN517-55 Battery 90w - AP21A8T | ضمان 3 شهور,Original,N/A,5800,N/A,5800,5510,18 3 300 5 55 56 71 90w acer an517 ap21a8t battery battery genuine helios nitro ph18 ph317 predator أيسر شهور ضمان,40,8.5
Acer,Battery,بطارية أيسر Genuine Acer Spin 5 SP513-54N TravelMate Spin P4 Swift 3 Battery 55.9w AP18C7M | ضمان 3 شهور,Original,N/A,5300,N/A,5300,5035,3 3 5 54n 55 9w acer ap18c7m battery battery genuine p4 sp513 spin spin swift travelmate أيسر شهور ضمان,40,8.5
Acer,Battery,بطارية أيسر أصلي Genuine Acer Predator 17 G9-791 G9-793 15 G9-592 17X GX-791 GX-792 21X GX21-71 Battery 14.8v 88w AS15B3N | ضمان 3 شهور,Original,N/A,5400,N/A,5400,5130,14 15 17 17x 21x 3 592 71 791 791 792 793 88w 8v acer as15b3n battery battery g9 g9 g9 genuine gx gx gx21 predator أصلي أيسر شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي - Semi-Original درجة أولى - HP Zbook 17 g4 Battery AA06XL | ضمان 3 شهور,Original,N/A,3700,N/A,3700,3515,17 3 aa06xl battery battery g4 hp original semi zbook أولى اتش بي درجة شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي Compatible Battery for HP 15-DA 14-dh 14m-dh 14-CE 14-CF 15-GW 250 G7 245 G7 - HT03XL | ضمان شهر,Standard/Copy,N/A,2300,N/A,2300,2185,14 14 14 14m 15 15 245 250 battery battery ce cf da dh dh g7 g7 gw hp ht03xl اتش بي شهر ضمان,40,6.5
Hp,Battery,بطارية اتش بي Compatible HP 15-r 15-g 250 G2 G3 Battery OA04 | ضمان شهر,Standard/Copy,N/A,2000,N/A,2000,1900,15 15 250 battery battery g g2 g3 hp oa04 r اتش بي شهر ضمان,40,6.5
Hp,Battery,بطارية اتش بي Compatible HP Zbook 17 15 G2 G1  Battery 63Wh AR08XL | ضمان شهر,Standard/Copy,N/A,1900,N/A,1900,1805,15 17 63wh ar08xl battery battery g1 g2 hp zbook اتش بي شهر ضمان,40,6.5
Hp,Battery,بطارية اتش بي Envy X360 أصلية Original HP Envy X360 15-dr 15-ds 17-cg - SA04XL Battery 55.67Wh | ضمان 3 شهور,Original,N/A,3900,N/A,3900,3705,15 15 17 3 55 67wh battery battery cg dr ds envy envy hp original sa04xl x360 x360 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي Spectre x2 أصلية Original HP Spectre x2 Detachable Spectre X2 12-A - ML03XL Battery 42Wh | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,12 3 42wh a battery battery detachable hp ml03xl original spectre spectre spectre x2 x2 x2 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية  Genuine HP Omen 15-5000 15-5100 15-5002 15-5008 Battery RR04 58Wh | ضمان 3 شهور,Original,N/A,3700,N/A,3700,3515,15 15 15 15 3 5000 5002 5008 5100 58wh battery battery genuine hp omen rr04 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية - Genuine HP 15-ac 15-ay 15-af 14-ac 250 g4 Battery 14.6V 2670mAh 41Wh -  HS04 HS03 | ضمان 3 شهور,Original,N/A,2400,N/A,2400,2280,14 14 15 15 15 250 2670mah 3 41wh 6v ac ac af ay battery battery g4 genuine hp hs03 hs04 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية - Genuine HP Zbook 17 g4 Battery 11.4V 96Wh 8420mAh - AA06XL | ضمان 3 شهور,Original,N/A,4095,N/A,4095,3890.25,11 17 3 4v 8420mah 96wh aa06xl battery battery g4 genuine hp zbook أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP 15-DA 14-CE 15-GW 14-CF 250 G7 Battery HT03XL 11.4v 41.04Wh | ضمان 3 شهور,Original,N/A,3800,N/A,3800,3610,04wh 11 14 14 15 15 250 3 41 4v battery battery ce cf da g7 genuine gw hp ht03xl أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP 15-r 15-g 15-n 250 g2 g3 Battery 746641-001 - OA04 | ضمان 3 شهور,Original,N/A,2900,N/A,2900,2755,001 15 15 15 250 3 746641 battery battery g g2 g3 genuine hp n oa04 r أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Envy 14-3000 Spectre 14-3000ea Battery 14.8V 4000mAh 58Wh SL04XL | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,14 14 14 3 3000 3000ea 4000mah 58wh 8v battery battery envy genuine hp sl04xl spectre أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Envy X360 13-AG 13M-AQ 13-AH 13-AR Battery KC04XL 15.4v 3454mAh 53.2Wh | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,13 13 13 13m 15 2wh 3 3454mah 4v 53 ag ah aq ar battery battery envy genuine hp kc04xl x360 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Omen 15-EK HP Omen 15-EN Battery SD06XL 11.55v 70.91w | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,11 15 15 3 55v 70 91w battery battery ek en genuine hp hp omen omen sd06xl أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Spectre XT Touch Smart 15-4000EG 15-4000XX 15-4000EW Battery PW04XL 14.8v 3120mAh 48w | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,14 15 15 15 3 3120mah 4000eg 4000ew 4000xx 48w 8v battery battery genuine hp pw04xl smart spectre touch xt أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Split X2 13-m 13-m000 Battery WR03XL 11.1v 2860mAh 32w | ضمان 3 شهور,Original,N/A,2500,N/A,2500,2375,11 13 13 1v 2860mah 3 32w battery battery genuine hp m m000 split wr03xl x2 أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP ZBook Fury 15 G7 ZBook Fury 15 G8 Battery 15.44V 5930mAh 94Wh AL08XL | ضمان 3 شهور,Original,N/A,5500,N/A,5500,5225,15 15 15 3 44v 5930mah 94wh al08xl battery battery fury fury g7 g8 genuine hp zbook zbook أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Zbook Power G7 Zbook Power G8 Zbook Power  G9 Zbook Power G10 Battery IR06XL 6880mAh 83w | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,3 6880mah 83w battery battery g10 g7 g8 g9 genuine hp ir06xl power power power power zbook zbook zbook zbook أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Genuine HP Zbook Studio G7 G8 ZBook Mobile Workstation Create G7 Battery MB06XL 6880mAh 83w | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,3 6880mah 83w battery battery create g7 g7 g8 genuine hp mb06xl mobile studio workstation zbook zbook أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي أصلية Original HP G42 G62 G4 G6 G7 CQ56 DV5 DV6 630 Battery MU06 10.8v 4200mAh 45Wh | ضمان 3 شهور,Original,N/A,2300,N/A,2300,2185,10 3 4200mah 45wh 630 8v battery battery cq56 dv5 dv6 g4 g42 g6 g62 g7 hp mu06 original أصلية اتش بي شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي زد بوك Compatible HP Zbook 15 G3 Zbook 15 G4 - vv09xl Battery 64Wh | ضمان شهر,Standard/Copy,N/A,2400,N/A,2400,2280,15 15 64wh battery battery g3 g4 hp vv09xl zbook zbook اتش بوك بي زد شهر ضمان,40,6.5
Hp,Battery,بطارية اتش بي زد بوك أصلية Genuine HP zbook 17 g3 AI06XL Battery 96Wh | ضمان 3 شهور,Original,N/A,4500,N/A,4500,4275,17 3 96wh ai06xl battery battery g3 genuine hp zbook أصلية اتش بوك بي زد شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي زد بوك أصلية Original HP Zbook 15 G3 HP Zbook G4 vv09xl Battery 90Wh | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,15 3 90wh battery battery g3 g4 hp hp original vv09xl zbook zbook أصلية اتش بوك بي زد شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي زد بوك أصلية Original HP Zbook g5 g6 Workstation Battery - vx04xl - 90Wh | ضمان 3 شهور,Original,N/A,4500,N/A,4500,4275,3 90wh battery battery g5 g6 hp original vx04xl workstation zbook أصلية اتش بوك بي زد شهور ضمان,40,8.5
Hp,Battery,بطارية اتش بي زد بوك استوديو أصلية - Original HP Zbook Studio g3 g4 Mobile Workstation Battery 64Wh - zo04xl  | ضمان 3 شهور,Original,N/A,4400,N/A,4400,4180,3 64wh battery battery g3 g4 hp mobile original studio workstation zbook zo04xl أصلية اتش استوديو بوك بي زد شهور ضمان,40,8.5
Toshiba,Battery,بطارية توشيبا   Compatible Toshiba C850 P870 C55 L830 L840 L870 Battery PA5026U-1BRS - 11.1v 5200mAh 56Wh | ضمان شهر,Standard/Copy,N/A,2250,N/A,2250,2137.5,11 1brs 1v 5200mah 56wh battery battery c55 c850 l830 l840 l870 p870 pa5026u toshiba توشيبا شهر ضمان,40,6.5
Toshiba,Battery,بطارية توشيبا Compatible Toshiba C50-B C55-B L50-b L55-b S50-b S55-b Battery PA5185U 14.4v 32wh 2200mAh | ضمان شهر,Standard/Copy,N/A,2050,N/A,2050,1947.5,14 2200mah 32wh 4v b b b b b b battery battery c50 c55 l50 l55 pa5185u s50 s55 toshiba توشيبا شهر ضمان,40,6.5
Toshiba,Battery,بطارية توشيبا Compatible Toshiba C660 L750 A660 P755 Battery - PA3818U-1BRS | ضمان شهر,Standard/Copy,N/A,1700,N/A,1700,1615,1brs a660 battery battery c660 l750 p755 pa3818u toshiba توشيبا شهر ضمان,40,6.5
Toshiba,Battery,بطارية توشيبا Compatible Toshiba C850 P870 C55 L830 L840 L870 Battery - PA5026U-1BRS - 10.8V 4400mAh 48w   | ضمان شهر,Standard/Copy,N/A,2050,N/A,2050,1947.5,10 1brs 4400mah 48w 8v battery battery c55 c850 l830 l840 l870 p870 pa5026u toshiba توشيبا شهر ضمان,40,6.5
Toshiba,Battery,بطارية توشيبا أصلية Genuine Toshiba C50-B C55-B L50-b L55-b S50-b S55-b Battery PA5185 14.8v 45wh 2800mAh | ضمان 3 شهور,Original,N/A,3050,N/A,3050,2897.5,14 2800mah 3 45wh 8v b b b b b b battery battery c50 c55 genuine l50 l55 pa5185 s50 s55 toshiba أصلية توشيبا شهور ضمان,40,8.5
Toshiba,Battery,بطارية توشيبا أصليه Original Toshiba C850 P870 C55 L830 L840 L870 Battery - PA5026U-1BRS | ضمان 3 شهور,Original,N/A,2900,N/A,2900,2755,1brs 3 battery battery c55 c850 l830 l840 l870 original p870 pa5026u toshiba أصليه توشيبا شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية  Genuine Dell Venue 11 Pro 5130 battery - 9MGCD - 7.4v 32Wh | ضمان 3 شهور,Original,N/A,3800,N/A,3800,3610,11 3 32wh 4v 5130 7 9mgcd battery battery dell genuine pro venue أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية  Genuine Dell XPS 13 9360 battery - PW23Y - 7.6v 7890mAh 60Wh | ضمان 3 شهور,Original,N/A,4500,N/A,4500,4275,13 3 60wh 6v 7 7890mah 9360 battery battery dell genuine pw23y xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية  Genuine Dell XPS 17 9700 9710 Precision 5750 5760 battery 11.4V 97Wh - XG4K6 | ضمان 3 شهور,Original,N/A,5100,N/A,5100,4845,11 17 3 4v 5750 5760 9700 9710 97wh battery battery dell genuine precision xg4k6 xps أصلية ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل أصلية - Alienware M17 R4 M15 R7 XPS 9520 Dell G15 5510 5511 5520 Battery  11.4v 7167mAh 86Wh - 69kf2 | ضمان 3 شهور,Standard/Copy,N/A,5500,N/A,5500,5225,11 3 4v 5510 5511 5520 69kf2 7167mah 86wh 9520 alienware battery battery dell g15 m15 m17 r4 r7 xps أصلية ديل شهور ضمان,40,6.5
Dell,Battery,بطارية ديل أصلية G15 5510 5511 5520 5515 XPS 15 9500 9510 9520 Dell G7 15 7500 Battery 11.4v 56Wh - 8FCTC  | ضمان 3 شهور,Standard/Copy,N/A,5300,N/A,5300,5035,11 15 15 3 4v 5510 5511 5515 5520 56wh 7500 8fctc 9500 9510 9520 battery battery dell g15 g7 xps أصلية ديل شهور ضمان,40,6.5
Dell,Battery,بطارية ديل أصلية Genuine Dell  XPS 15 9570 7590 Precision 5510 5520 M5520 Battery - H5H20 - 11.4v 4649mAh 56Wh | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,11 15 3 4649mah 4v 5510 5520 56wh 7590 9570 battery battery dell genuine h5h20 m5520 precision xps أصلية ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل أصلية Genuine Dell Alienware 17 R1 17X M17X-R5 Alienware 18 R1 18X M18X-R3 Battery 2F8K3 14.8V 5700mAh 86Wh | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,14 17 17x 18 18x 2f8k3 3 5700mah 86wh 8v alienware alienware battery battery dell genuine m17x m18x r1 r1 r3 r5 أصلية ديل شهور ضمان,40,8.5
Alienware/Dell,Battery,بطارية ديل أصلية Genuine Dell Alienware Area-51m R1 R2 Area-51m R2 Battery - DT9XG - 11.4v 7500mAh 90Wh | ضمان 3 شهور,Original,N/A,5600,N/A,5600,5320,11 3 4v 51m 51m 7500mah 90wh alienware area area battery battery dell dt9xg genuine r1 r2 r2 أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell Battery XPS 15 9570 - RRCGW - 11.4v 56Wh | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,11 15 3 4v 56wh 9570 battery battery dell genuine rrcgw xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell Precision 5530 2-in-1 XPS 15 9575 2-in-1 15-9575-D1805TS Battery 8N0T7 11.4V 6254mAh 75Wh | ضمان 3 شهور,Original,N/A,4950,N/A,4950,4702.5,1 1 11 15 15 2 2 3 4v 5530 6254mah 75wh 8n0t7 9575 9575 battery battery d1805ts dell genuine in in precision xps أصلية ديل شهور ضمان,40,8.5
Dell,Battery,بطارية ديل أصلية Genuine Dell precision 7510 7520 7710 7720 MFKVP Battery 11.4v 91wh 7950mAh | ضمان 3 شهور,Original,N/A,5000,N/A,5000,4750,11 3 4v 7510 7520 7710 7720 7950mah 91wh battery battery dell genuine mfkvp precision أصلية ديل شهور ضمان,40,8.5
